	nCov1	nCov2	Ctrl1	Ctrl2	Ctrl3
48052	0	0	0	0	0
48053	0	0	0	0	0
48054	0.45796244577041	0.207432545420923	0.830848448082455	0.916092144012693	0.777815992997589
48055	2054.28868531298	2307.15790315108	634.472693895736	603.208793322643	747.924828410238
48056	14.8528360790403	0	0.384949087914651	0.195467740543249	0
48057	0	0	0.0698191973178534	0	0
48058	43.9270101045087	66.8864126051138	47.4770541761403	56.6038674375189	51.1728128219099
48059	0	0	0.0878000316956019	0.0396290761649326	0.0866848564288003
48060	35.0034990397766	29.8597167293812	37.9740833004383	45.3285955267427	40.9186800591304
48061	5.34268907839096	11.7636604208463	13.2930623196928	13.9372774699203	13.7009711203098
48062	0	0	0	0	0
48063	0	3.62064079280156	6.03390197620401	6.54852470409073	6.29923090785105
48064	0	0	0	0.00524840812779405	0
48065	13.4037789005974	0	0	0.0881988585378074	0
48066	28.5483083077658	25.8617199485826	0	0	0.410908735019638
48067	0.649592121660156	2.94230560880741	31.5840261115033	31.9982539664008	34.6319321801066
48068	0	0	5.13171100286222	7.3386638471605	8.95690400710085
48069	0	0	0	0.22959702857461	0
48070	0	0.216922923315997	4.60186087210562	5.04843348712877	5.58007795574652
48071	1.82213174709712	2.64105097618151	2.12513339316278	2.01430284352923	2.08765071177252
48072	0	0	0.0749637697518005	0	0
48073	93.694611855979	54.6805791863678	31.7784938034723	28.5972508803962	29.0724666235165
48074	0	11.0630690891159	0	0.883948560012247	0
48075	311.909557659847	0	86.8060193247538	150.99882956966	118.756789036233
48076	0	0	0	0	0
48077	0	0	0	0	0
48078	0	0	0.0481186359893314	0	0
48079	1.95571151218681	25.6891550912744	13.4067766863941	18.6856030123585	13.2020882097546
48080	0	1.10877084412074	38.0345131117097	33.3749195122664	37.61210550866
48081	0	0	0.00690742786267803	0.0245519615910288	0.0383607815185646
48082	0	0	0	0	0
48083	56.5718315363448	21.9634459857447	0.20945759195356	4.67972767065307	1.39588114396377
48084	18.773615789346	43.2902703487143	219.065320627952	191.094605130598	197.725263532085
48085	0	0	0	0	0
48086	0	0	0.0272334918792392	0	0
48087	115.961133057462	47.956882060617	286.495709948223	278.2779178167	294.991946341334
48088	0	0	0	0	0
48089	0	0	1.42431162528421	2.06637325717149	0.451999608521601
48090	40.2113367017921	133.56632192957	186.723780143966	162.550496285179	152.701453110606
48091	2.56801371460043	9.30538521514419	5.07494212280004	5.06937364493005	4.06588432899104
48092	0	0	0	0.0644590588244225	0.0281996190699751
48093	23.893692822804	21.0438814195139	61.5653539479732	53.9744348007478	59.9745615823983
48094	86.0693239789615	38.7763351239112	88.7033605160249	92.0332189640892	91.5677766392358
48095	0	0	0	0	0
48096	6.22607554672763	1.12803196905638	2.29137746363698	2.59467185804199	2.43154623239812
48097	0	0	0	0.0255107809527344	0
48098	25.7261772325211	35.7015376979437	75.4005606412905	70.9688074240908	72.2929254346601
48099	41.2166201193369	37.3378581757661	31.4238752328329	15.0974396102092	13.9413629253381
48100	135.604464461888	119.610454762194	1434.11532867902	1008.48407555683	1244.33437682322
48101	2.41032866194953	0	0.421671204853878	0.333066742109878	0.346929524084563
48102	53.5280780770609	38.7925799228738	60.3945124227655	58.8916378293874	62.2526733554751
48103	0	0	14.7424136860598	14.7314875751119	13.2806158038865
48104	0	0	0.647414375129186	1.2053844000167	0.599241905236972
48105	0	0	0	0	0
48106	0	0	0.00244517017216173	0	0
48107	0	0	0	0	0
48108	0	0	0	0	0
48109	3.26187445245505	0.77084610427388	4.19574637486948	2.48977980328611	2.45567013120026
48110	0	0	0.148365794300438	0	0
48111	0	0	0	0.00524270126864821	0
48112	0	15.0860033033398	3.45287666735566	5.11375200007085	7.35070070424019
48113	0	0	0	0	0.0677515473158718
48114	99.4432739387177	47.413153239068	0.678243631087718	0.688791085723829	1.50666536173867
48115	0	0	3.81512042486842	2.4107688000334	4.80249584054202
48116	0	0.835298840621165	7.19325166460649	5.14513072758806	8.653213981932
48117	0	0	0	0	0
48118	101.769432393424	92.1922424092989	86.9093852835457	99.9129736013843	95.5058432079903
48119	0	0	0	0	0
48120	3.39231441311415	0	0.879204706965561	1.33931600001856	1.17185083690786
48121	0	0	0	0	0
48122	0	0	0	0	0
48123	6.95639158132269	0	0	0	0
48124	0	0	0	0.0831299586218414	0
48125	0	0	0	0	0
48126	0	0	0	0	0
48127	0	0	0	0	0
48128	0	0	0	0	0
48129	0	0	0	0	0
48130	0	0.330021948299777	1.04569116672341	0.963668270745867	1.29779469964149
48131	79.5408458443344	13.1010028686898	38.5126367099875	22.8388623161059	35.5949691710761
48132	0	0	0	0	0
48133	0	0	0	0	0.00368764249376598
48134	0	0	0	0	0
48135	0	0	0	0	0
48136	1.52184443517552	0	0.021912486542834	0.0133519502771081	0.00973537618354219
48137	0	0	0	0	0
48138	0	0	0	0	0
48139	0	0	0	0	0
48140	0	0	0	0	0
48141	0	0	0	0	0
48142	0	0	0	0	0
48143	0	0	0	0	0
48144	0	0	0	0	0
48145	0	0	0	0	0
48146	0	0	0	0	0
48147	0	0	0	0	0
48148	0	0	0	0	0
48149	0	0	0	0	0
48150	0	0	0	0	0
48151	0	0	0	0	0
48152	0	0	0	0	0
48153	0	0	0	0	0
48154	0	0	0	0	0
48155	0	0	0	0	0
48156	0	0	0	0	0
48157	0	0	0	0	0
48158	0	0	0	0	0
48159	0	0	0	0	0
48160	0	0	0	0	0
48161	0	0	0.00518497133339719	0	0
48162	0	0	0	0	0
48163	0	0	0	0	0
48164	0	0	0	0	0
48165	0	0	0	0	0
48166	0	0	0	0	0
48167	0	0	0	0	0
48168	0	0	0	0	0
48169	0	0	0	0	0
48170	0	0	0	0	0
48171	0	0	0	0	0
48172	0	0	0	0	0
48173	0	0	0	0	0
48174	0	0	0	0	0
48175	0	0	0	0	0
48176	0	0	0	0	0
48177	0	0	0	0	0
48178	0	0	0	0	0
48179	0	0	0	0	0
48180	0	0	0	0	0
48181	0	0	0	0	0
48182	0	0	0	0	0
48183	0	0	0	0	0
48184	0	0	0	0	0
48185	0	0	0	0	0
48186	0	0	0	0	0
48187	0	0	0	0	0
48188	0	0	0	0	0
48189	0	0	0	0	0
48190	0	0	0	0	0
48191	0	0	0	0	0
48192	0	0	0	0	0
48193	0	0	0	0	0
48194	0	0	0.504181106295295	0.128005423010623	0.769999333100958
48195	135.27506090449	137.862860956675	0.43824973085668	0	2.43384404588555
48196	0	0	0	0	0
48197	5.98969956320973	5.87819747241852	0.097023952676036	0.0591196708455057	0.107765574238801
48198	0	0	0	0	0
48199	634.101847989799	682.931764924268	17.8951973433144	21.5114754464519	4.25922708029971
48200	0	0	0	0	0
48201	0	0	0	0	0
48202	0	0	0	0	0
48203	3.28582920732133	1.48830525862545	0	0	0
