baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Symbol	Tag
793,281428210628	0,460076836003876	0,0947848436286221	4,85390721122577	1,21052393193843e-06	7,81496801465835e-06	ENSG00000065526.11	SPEN	NC
81,9148433342993	-0,893547139178405	0,329272025387472	-2,71370499248128	0,00665353884362226	0,0184374552797359	ENSG00000116809.11	ZBTB17	NC
30,395112767952	1,59848595997236	0,751106750602668	2,12817413595308	0,0333226484084287	0,0710825853824568	ENSG00000142627.13	EPHA2	NC
159,132833803105	-1,95789438451683	0,269259581711122	-7,27140097327113	3,5577814281693e-13	5,24949795077445e-12	ENSG00000037637.11	FBXO42	Down
328,468410357494	-1,21132150942094	0,429990992504709	-2,81708577746004	0,00484615810001867	0,0139468148372425	ENSG00000055070.17	SZRD1	Down
722,739533011478	-1,279155454854	0,197526775013067	-6,47585855016052	9,42743337602737e-11	1,07290080845864e-09	ENSG00000157191.20	NECAP2	Down
166,990634524109	-0,340599136971146	0,327506058613444	-1,0399781256357	0,298350063476175	0,439069664882997	ENSG00000219481.10	NBPF1	NC
78,9568694293444	-1,0614319767048	0,288135627025189	-3,68379289872407	0,000229788962663238	0,000930495972750855	ENSG00000215908.10	CROCCP2	Down
32,2701671121388	1,6289256024262	0,572136813360507	2,84709105302721	0,00441207408771025	0,0128561771074169	ENSG00000238142.2	BX284668.5	Up
550,91387055852	0,80936483980724	0,222157928518761	3,64319583461948	0,000269273808811799	0,00107399783707534	ENSG00000117118.9	SDHB	NC
288,591663418147	0,558334666107378	0,974074371069028	0,573195109829876	0,566512595079697	0,727397186769441	ENSG00000117115.13	PADI2	NC
172,567647926646	-0,658803430893863	0,650458201412389	-1,01282977055767	0,311141478128772	0,454564695671923	ENSG00000179051.14	RCC2	NC
538,244551773495	-2,81503837943376	0,226446010924489	-12,4313886914637	1,76540570640279e-35	1,24844381171865e-33	ENSG00000074964.17	ARHGEF10L	Down
1050,36947097552	-0,636924894304326	0,162199876012973	-3,92679026618604	8,60869858387196e-05	0,000383484878068958	ENSG00000127481.15	UBR4	NC
235,016956625758	-2,19269224392247	0,265065463722169	-8,27226683224473	1,3143573584271e-16	2,66566551806281e-15	ENSG00000127463.15	EMC1	Down
78,4194138369844	-1,67849303606487	0,326940672432462	-5,133937676144	2,83742090009424e-07	2,02991262929205e-06	ENSG00000053372.5	MRTO4	Down
744,109154282336	-0,872470979021254	0,441731877795371	-1,9751143688693	0,0482551705738214	0,0965822229770052	ENSG00000077549.18	CAPZB	NC
55,0063883134796	0,0650786312456602	0,309332202613581	0,210384275208995	0,833367764585511	0,90561291022895	ENSG00000173436.15	MICOS10	NC
107,400664583026	-0,789579683313153	0,585661285796026	-1,34818486805042	0,177598930301862	0,285780075121963	ENSG00000162542.13	TMCO4	NC
65,2982646417864	0,574093085640158	0,305071900780444	1,88182878911986	0,0598592656054983	0,115682712332525	ENSG00000169914.6	OTUD3	NC
147,656557338133	1,63850105732865	0,747228265456764	2,19277178484016	0,0283238257651974	0,0630010973926759	ENSG00000162543.6	UBXN10	NC
37,1275406208346	5,84678586055514	1,4966733181495	3,90652107554384	9,36344799174141e-05	0,000413762394504536	ENSG00000162545.6	CAMK2N1	Up
457,928644482541	-3,82458745982271	0,429777177834998	-8,89900082430868	5,63516758280712e-19	1,38927560430261e-17	ENSG00000244038.9	DDOST	Down
1131,69602266401	-0,0878208495203791	0,224276326037717	-0,391574318484288	0,695372766462318	0,818995438196839	ENSG00000127483.18	HP1BP3	NC
594,806363496987	1,26021773505667	0,235682368655334	5,34710229809185	8,93735082518024e-08	6,91631274441054e-07	ENSG00000075151.20	EIF4G3	Up
87,3168430224903	1,20256152966096	0,64739462742648	1,85754017521179	0,063234340910369	0,121202911991005	ENSG00000117298.16	ECE1	NC
27,5330498448369	3,24082426477144	0,942516225179676	3,4384811403683	0,000584987284553168	0,00215012081438263	ENSG00000162551.14	ALPL	Up
345,199615761301	0,412490235096779	0,145599359486297	2,83304979192301	0,00461062036061935	0,0133332144891841	ENSG00000090686.16	USP48	NC
